23200,HAIR SWEETY,M1R 1P7,,,812
23201,HIGH PARK NAIL SPA,M6P 2A1,,,812
23202,LENGTH HAIR BAR,M5R 1J2,,,812
23203,PAISLEY BEAUTY SALON,M6R 2N2,,,812
23204,SUSAN'S HAIRSTYLING UNISEX,M1H 3H7,,,812
23205,SARA'S TOTAL SPA,M4N 2L1,,,812
23206,MADD ART TATTOO,M6E 2J9,,,812
23207,SUSAN'S NAILS AND ESTHETICS,M4Y 1L8,,,812
23208,HAIR PLUS NAILS,M1R 2Z1,,,812
23209,WONDER NAILS & SPA,M4K 1P1,,,812
23210,RIYA LASER BODY SKIN CARE SPA,M8V 1H5,,,812
23211,CUZ OF YOU SPA,M4L 2C1,,,812
23212,SOPHIA NAILS,M3N 2J5,,,812
23213,LV NAILS,M9W 3W7,,,812
23214,RYNA'S NAILS,M9L 2K9,,,812
23215,HAIRCARE UNISEX BEAUTY SALON,M3J 3K6,,,812
23216,ART STUDIO TATTOOS,M2N 5N4,,,812
23217,LILY HAIR SALON,M1V 4Z4,,,812
23218,NIRVANA HAIR SALON AND SPA,M9V 5G6,,,812
23219,BEL AIR UNISEX HAIRCARE,M3C 1A4,,,812
23220,MIRACLE HOUSE OF BEAUTY SALON,M6M 1T2,,,812
23221,MICHAEL RUTLEDGE JALOUSE HAIR,M4P 2H6,,,812
23222,NIRVANA SPA,M5J 2N5,,,812
23223,THE BEAUTY HOUSE LASH & BROW,M5V 2V8,,,812
23224,MENARD,M1V 4S5,,,812
23225,NELCY'S HAIR SALON,M6M 3Y9,,,812
23226,MYNC LASH LOUNGE & BROW BAR,M5R 1B9,,,812
23227,GEORGE BARBER SALON,M6B 3J4,,,812
23228,MYRNA STUDIO OF HAIR DESIGN & NAILS,M6C 2B6,,,812
23229,NIKOLA HAIRSTYLING,M4B 1N5,,,812
23230,"FOUR SEASONS HOTEL, TORONTO",M4W 0A4,,,812
23231,NAILS FOR YOU,M2N 5X2,,,812
23232,COZY SPA NAILS,M4T 1Y5,,,812
23233,NAILS AND WAX BY JOLANTA,M6P 1A4,,,812
23234,NAILS BY DESIGN,M5N 1B5,,,812
23235,"BLOOD, SWEAT AND TEARS",M6E 1A8,,,812
23236,ANGEL NAILS,M1M 1P1,,,812
23237,ROYAL FACE BEAUTY INSTITUTE,M1S 5V9,,,812
23238,ALL IN ONE HAIR AND NAILS,M1E 3C8,,,812
23239,ALDO'S HAIRSTYLING & BARBER SHOP,M9N 1K3,,,812
23240,FRAICHE SALON,M4Y 1L1,,,812
23241,BLINK,M1P 2L6,,,812
23242,GLORY BEAUTY AND HAIR PRODUCTS,M4C 1L7,,,812
23243,ANNIE DIVA NAILS,M1J 3C3,,,812
23244,THE HAIR STYLING PLACE,M9P 2M5,,,812
23245,TRACY NAILS & SPA,M9N 0A2,,,812
23246,LOXX HAIR DESIGN,M2N 3G1,,,812
23247,NANCY'S NAILS,M1J 3M4,,,812
23248,CASTRIES BARBER SALON,M4K 3T6,,,812
23249,IKON SALON,M4P 2C6,,,812
23250,ANA HAIR DESIGN SALON,M6E 1A4,,,812
23251,AUSIE'S HAIR DESIGN,M6G 1K3,,,812
23252,NAILS ART SPA,M5A 2P8,,,812
23253,LA MODE HAIRSTYLIST,M6A 2Y7,,,812
23254,HAIR FORM DESIGN BY EVELYN,M6B 3J3,,,812
23255,J & M HAIR SALON FASHION AND CREATION,M1G 1R2,,,812
23256,MINX NAILS AND SPA,M1P 5A4,,,812
23257,ATHENS HOUSE OF BEAUTY,M6P 1Y8,,,812
23258,RED DRAGON TATTOO PARLOUR,M6H 2X1,,,812
23259,J&C NAILS,M4T 1W5,,,812
23260,FIRST CHOICE HAIRCUTTERS #5669,M1B 5M5,,,812
23261,VASHTI'S HAIR STUDIO AND SPA,M1X 0A5,,,812
23262,HAIR 21 BEAUTY SALON,M6G 1L1,,,812
23263,KERICA PHYSIC BEAUTY SPA,M6B 3J5,,,812
23264,EIFFEL HAIR DESIGN,M2M 3W2,,,812
23265,LIFT,M5C 1S1,,,812
23266,DESTINY'S HAIR & AESTHETICS SALON,M6N 1H8,,,812
23267,A UNIQUE BEAUTY SERVICES,M5A 2A8,,,812
23268,NAKED BEAUTY BAR,M6J 1V9,,,812
23269,DESTINYS HAIR LOOK,M6N 1H8,,,812
23270,BETTY'S HAIR SALON,M1H 2Y2,,,812
23271,ELI'S BARBER SHOP,M3H 3P2,,,812
23272,THE JEWELLRY STORE PIERCING AND TATTOO,M5B 1S1,,,812
23273,GLAMA GAL TWEEN SPA YORKDALE,M6A 2X3,,,812
23274,SUNPOINTBEAUTY,M1V 4S5,,,812
23275,THE NAIL MARKET SALON,M4E 1R4,,,812
23276,KINGSWAY HAIR DESIGN,M8X 1B6,,,812
23277,I-FANCY INC,M2N 7L4,,,812
23278,YESU MO,M9M 2C8,,,812
23279,SIVANA BEAUTY SALON,M1W 3P7,,,812
23280,MJ HAIR DESIGN,M8W 1N1,,,812
23281,CUSTOM GROOMING,M5S 2V1,,,812
23282,COLOURLAB,M5R 2A7,,,812
23283,NEW ART HAIR STUDIO,M1W 5P6,,,812
23284,VITTOR SALON,M8Z 1P7,,,812
23285,H & E BEAUTY SALON,M2M 3W5,,,812
23286,ACE BARBERSHOP,M9B 4B1,,,812
23287,MIGNON CUTS,M6C 1A7,,,812
23288,QUINN WEST,M6R 1A1,,,812
23289,CANADIAN STAR BEAUTY SALON,M9W 3W9,,,812
23290,VICKY NAILS & SPA,M3M 1G7,,,812
23291,LUCKY SISTER TATTOO STUDIO,M4Y 1Y8,,,812
23292,MIMI'S UNISEX HAIR DESIGN,M8X 1Y3,,,812
23293,ORLANDO SALON AND SPA,M6N 3S3,,,812
23294,EMERALD HEALTH & BEAUTY CENTRE,M5T 3B3,,,812
23295,1 SALON,M1S 2C1,,,812
23296,CANARA HAIR SALON,M9V 1A6,,,812
23297,THE MEN'S ROOM,M4Y 2C5,,,812
23298,BEAUTY NAILS CLUB,M6H 1N2,,,812
23299,ORJES SALON,M6H 1M8,,,812
23300,THE MONARCH,M6H 2X6,,,812
23301,VAFFI,M4J 1L2,,,812
23302,A.J. BARBERING,M9M 2C8,,,812
23303,ELANE BARBER & HAIRSTYLIST,M1J 1G7,,,812
23304,LA MAIN D'OR SALON SPA,M5R 1G4,,,812
23305,PURE SKIN SALON AND SPA,M3C 1J5,,,812
23306,BLACK WIDOW TATTOO ARTS INTERNATIONAL,M6R 1B3,,,812
23307,TULA SPA PLUS,M4W 2E4,,,812
23308,THE OKEY DOKE TATTOO SHOP,M6J 1V1,,,812
23309,CORNELIA HAIR ARTISTRY,M3H 2T5,,,812
23310,MUSE HAIR STUDIO AND BEAUTY BAR,M3K 1E1,,,812
23311,NUNU'S FAMILY CUT,M6A 2B2,,,812
23312,SUGAR ME UP,M4C 1H8,,,812
23313,SIX SENSES BEAUTY & MEDISPA,M1P 2G7,,,812
23314,HELEN HAIRSTYLE,M6G 3B7,,,812
23315,AIYANA NAIL SPA,M6J 1E6,,,812
23316,SHEAR INSPIRATION HAIR DESIGN,M2M 3Y2,,,812
23317,PALMS BEAUTY SALON & SPA,M1X 0A5,,,812
23318,UP TO THE TIME BARBERS,M6N 1K9,,,812
23319,STRAWBERRY FIELDS,M1N 1N8,,,812
23320,SONIA J,M6E 2J8,,,812
23321,FINCH & KIPLING NAILS & SPA,M9V 0A1,,,812
23322,BLUFFS BEAUTY BAR,M1N 1T7,,,812
23323,SHARNA'S FASHION BRAIDS WIGS,M5A 2G7,,,812
23324,ANGEL HAIR & BEAUTY SALON,M9V 1A6,,,812
23325,INSTYLE HAIR SALON,M2N 5S3,,,812
23326,LEOS BARBER SHOP,M4G 3C1,,,812
23327,BETTER U ESTHETICS,M6A 1C2,,,812
23328,SEVILLE BARBER SHOP AND MEN'S HAIRSTYLING,M1H 2Y2,,,812
23329,DOLL BAR,M6K 1L2,,,812
23330,NOVA LINE PERMANENT COSMETICS,M3H 5S4,,,812
23331,BARBER'S ON THE Q,M8Z 1M8,,,812
23332,CASUAL BEAUTY SALON,M6E 2G8,,,812
23333,DEFINITY SALON,M5S 2V6,,,812
23334,ASIAN SALON,M1P 2X8,,,812
23335,HOLT'S BEAUTY PRIMP & POLISH BAR #5213,M6A 2T9,,,812
23336,NON SURGICAL LASER LIFT CLINIC,M5R 2E1,,,812
23337,SALON KOUTURE,M9N 1V4,,,812
23338,QUALITY NAILS,M3J 3K2,,,812
23339,HAIR JAVACE,M4J 2S4,,,812
23340,LE YEN,M5A 2H3,,,812
23341,BLOOD AND BANDAGES BARBER SHOP,M6H 1A3,,,812
23342,KINGDOM BARBERSHOP,M5G 1C8,,,812
23343,AESTHETICS 2000,M4N 2M6,,,812
23344,CHAIRACTERS,M9R 4E1,,,812
23345,RAYS INK,M1N 1V3,,,812
23346,LA FAY'S BEAUTY SALON,M4K 2P9,,,812
23347,DIANE'S HAIR DESIGN SALON,M4K 3S5,,,812
23348,C & C HAIR SALON AND ESTHETIC SERVICES,M4B 2T8,,,812
23349,TINA'S HAIR SALON,M6M 1B4,,,812
23350,YOUR CHOICE NAILS & SPA,M1H 2A4,,,812
23351,TUHOA BEAUTY CENTRE,M4T 1Y5,,,812
23352,HANS BEAUTY SALON,M6M 4R9,,,812
23353,6IXSIDE INK STUDIO,M6N 3S3,,,812
23354,HAIR 91,M5R 1G4,,,812
23355,ROMA BARBER SHOP,M4L 1H9,,,812
23356,COSMO NAILS,M3N 2V3,,,812
23357,CHI'S NAILS,M6S 2Z5,,,812
23358,NU'S HAIR STUDIO,M9B 1A8,,,812
23359,KARA NAILS N DAY SPA,M9V 4E4,,,812
23360,PRETTY GIRL COMPANY,M4Y 1A9,,,812
23361,DANNYS BARBER SHOP,M4L 3A7,,,812
23362,SCULPTURE NAILS & SPA INC,M5V 3A6,,,812
23363,MUSE HAIR & BEAUTY SALON,M5V 1Z2,,,812
23364,CENTENNIAL HAIR DESIGN,M3K 1E1,,,812
23365,WINNERS BEAUTY & FIGURE CENTRE LTD,M5T 2G3,,,812
23366,GLAMOUR HAIR & SPA,M1R 2X9,,,812
23367,SALON AMBIENCE,M1R 1V5,,,812
23368,ALBION MALL HAIRSTYLING,M9V 1B4,,,812
23369,HASHTAGTHEBEAUTYBAR,M3H 3P2,,,812
23370,R2 HAIR STUDIO,M6P 3S7,,,812
23371,KALLIDORAS ESTHETICS,M2J 5B5,,,812
23372,LANG SKINCARE & SPA,M4M 2G9,,,812
23373,GARRISON'S BARBERSHOP INC,M6J 2L8,,,812
23374,HAIR KARASH,M4M 2S1,,,812
23375,DENISE'S SALON,M5T 2E8,,,812
23376,THE SASSY SALON AND BEAUTY SUPPLY,M1L 1B7,,,812
23377,LOVIN'S BEAUTY SALON & SPA INC,M3J 3J7,,,812
23378,GLAM FOR YOU,M3H 1S8,,,812
23379,HAIR BLUE PLUS SPA,M4X 1K7,,,812
23380,FRANK & OAK,M6J 1G1,,,812
23381,SALON RICCARDO,M4W 3R8,,,812
23382,DANELL'S HAIR DESIGN,M1S 5J5,,,812
23383,CHE BELLA SPA,M5N 2J2,,,812
23384,NEW RELAXING WELLNESS CENTRE,M1V 4S5,,,812
23385,HAIR PIZZAZ,M6P 2A6,,,812
23386,ALCORN SALON,M4T 1W3,,,812
23387,DONNA DOLPHY HAIR,M5R 1G2,,,812
23388,SARAH BRIDAL'S SALON & SPA,M1X 0B7,,,812
23389,BLUEBELL HAIR SALON,M4C 5P1,,,812
23390,NAILS 4-U,M1J 2H5,,,812
23391,NEXT OF SKIN,M4C 1K2,,,812
23392,FACIALS AND ADVANCED SKIN CARE,M9A 1C2,,,812
23393,VENEZIANO HAIR SALON,M4B 2S7,,,812
23394,SALON DE ELEPHANT,M2N 5R4,,,812
23395,BROADVIEW NAILS & SPA,M4K 2P6,,,812
23396,STAY BEAUTIFUL NAIL SPA,M4X 1P3,,,812
23397,FORET NAILS & SPA,M6C 2B6,,,812
23398,GLITZ NAILS & SPA INC,M8X 1E7,,,812
23399,VIOLET BLONDE INC,M5R 1C1,,,812
23400,ANGELA CREATIVE HAIR DESIGN,M6H 1M5,,,812
23401,A LA SPA,M4G 3A1,,,812
23402,MR&SALON,M4G 2L1,,,812
23403,BAYVIEW NAIL,M4G 3C1,,,812
23404,SIS NAILS & SPA,M4C 4E3,,,812
23405,LUV'S HAIR STUDIO,M9V 5H7,,,812
23406,A NAILS & SPA,M8X 1B3,,,812
23407,TOPIN HAIR SALON,M1R 2Y1,,,812
23408,HAIR 2 LUV,M6A 2B2,,,812
23409,SHAHNOR HAIR & BEAUTY,M6E 2W9,,,812
23410,ONE-O-FIVE HAIR STUDIO & SPA 2004,M5C 3B4,,,812
23411,CLEOPATRA FIVE STAR,M4K 3W2,,,812
23412,BIOVITAL MED SPA,M5B 1N8,,,812
23413,SHINING NAILS & SPA,M4Y 1Z3,,,812
23414,ELITE STAR,M1V 0C9,,,812
23415,AVENUE NAILS ON DUPONT,M5R 1V5,,,812
23416,STUDIO 861 HAIR & SPA INC,M6H 1A1,,,812
23417,WONDERFUL NAILS & SPA,M8X 1B7,,,812
23418,SUO BI HAIR SALON,M1P 2R2,,,812
23419,MA BELLE HAIR STYLES,M9A 4X7,,,812
23420,ME'LANGE CREATION INC,M4C 1K4,,,812
23421,T T NAILS AND SPA,M3M 1G7,,,812
23422,K Y HAIR SALON,M1W 3Y1,,,812
23423,VENUS NAILS,M5S 3L6,,,812
23424,NAIL GALLERY,M6N 4C4,,,812
23425,HEADS U WIN HAIR SALOON,M1G 1P7,,,812
23426,LOTUS NAIL & SPA,M3C 1V6,,,812
23427,A KUT ABOVE UNISEX SALON,M1E 2M8,,,812
23428,MODERN HAIR PLACE,M1W 3G5,,,812
23429,VICTORY INDUSTRIES,M6K 1V2,,,812
23430,ROYAL NAILS & BEAUTY SPA,M4P 1E4,,,812
23431,BLACK CLOUD TATTOO,M4M 3L1,,,812
23432,FLORA'S HAIR DESIGN,M4C 1J9,,,812
23433,DIEGO'S HAIR STYLES,M6E 2K1,,,812
23434,NATURAL BEAUTY NAILS,M5S 1X2,,,812
23435,IVY NAILS SPA,M5T 3B3,,,812
23436,BRANDO 416 HAIR STUDIO,M5A 3A2,,,812
23437,NAIL TRENDZ,M9A 1C2,,,812
23438,GANZO HAIR.CO,M1N 1W9,,,812
23439,KUTS & STYLES SALON & SPA,M9N 2S9,,,812
23440,LA BELLE FEMME HAIR SALON,M5G 2C2,,,812
23441,FAMILY BEAUTY SALON AND SUPPLIES,M4J 1M9,,,812
23442,SEARS HAIR SALON #23508,M2J 5A7,,,812
23443,SALON MOD,M4K 1P6,,,812
23444,SALON TOCCI,M6K 3P6,,,812
23445,JADE NAIL SALON,M4W 2G9,,,812
23446,MIRIAM BEAUTY SALON AND SUPPIES,M3N 2K1,,,812
23447,HAIR BY LINA LORAS,M6H 1M1,,,812
23448,EVOLVE HAIR STUDIO,M5V 3Z3,,,812
23449,DIANA'S SALON & BARBERSHOP,M2H 2S7,,,812
23450,LUCIO'S HAIR FASHIONS,M6B 3S8,,,812
23451,IMPERO HAIR DESIGN & SPA,M9C 2N2,,,812
23452,DEVON'S BARBER SHOP AND HAIRSTYLING,M1L 4C2,,,812
23453,THE JOINT HAIR SALON,M6J 1V3,,,812
23454,NS HAIR & SPA,M1C 2L5,,,812
23455,ONE PRO NAILS,M1H 2A3,,,812
23456,ANGELINA NAILS & SPA,M8V 1K2,,,812
23457,DALILAH SALON AND SPA,M6P 2A1,,,812
23458,YORKDALE NAILS & SPA,M6A 2T2,,,812
23459,GENTLE TOUCH SALON AND SPA,M6H 2W7,,,812
23460,SALOME ANDRADE SPA AND BEAUTY TREATMENT,M6S 1P9,,,812
23461,SEVEN EIGHT TATTOO,M5T 2C2,,,812
23462,HAND & STONE MASSAGE AND FACIAL SPA,M8X 1C2,,,812
23463,WAYNE'S BARBER,M9N 2S3,,,812
23464,S N J GUPITANG PINOY HAIR SALON,M3H 1S8,,,812
23465,VILLAGE NAILS & SPA,M6S 1P2,,,812
23466,DEAN DELMONTE & COMPANY,M5H 1J8,,,812
23467,KA PRI HAIR STUDIO,M9L 2W1,,,812
23468,TONY'S BARBER SHOP-QUEEN SALON,M5A 1S8,,,812
23469,TOP NAIL SPA,M5R 3V7,,,812
23470,MY VIDA SALON AND SPA,M1P 4R4,,,812
23471,LUCKY'S NAILS,M5R 1C1,,,812
23472,"OPTIMA DERMA SKIN, AESTHETICS & LASER",M2M 3W7,,,812
23473,PURE BEAUTY SALON & SPA #21491,M5H 4G3,,,812
23474,HELEN'S NAILS & SPA,M3J 3T8,,,812
23475,HAIR STORY,M4Y 1X5,,,812
23476,CONCEPTS DAYSPA SALON,M4W 3G7,,,812
23477,MAGIC NAILS,M9N 2S2,,,812
23478,JC MASSAGE & BEAUTY SPA,M4A 2V6,,,812
23479,NAHID'S SALON AND SPA,M5R 1J3,,,812
23480,ORIGINAL GROOMING,M5V 3E7,,,812
23481,SMOOTH WAX BAR,M6K 1X9,,,812
23482,PUNKASSPIERCINGS INK.,M1M 1P1,,,812
23483,NATURAL NAIL & SPA,M8W 3T5,,,812
23484,JIN HAIR,M2N 5N4,,,812
23485,NAMRITA'S SKINCARE AND ELECTROLYSIS,M4T 1Y5,,,812
23486,GOOD NAILS,M4N 2H7,,,812
23487,GOLDEN IRON,M5T 2G3,,,812
23488,MY SALON ON RICHMOND,M5A 1R2,,,812
23489,ROSE'S SPA,M3K 1E7,,,812
23490,BEAUTY F/X,M9B 1L1,,,812
23491,NAILS ON YONGE,M5B 2E7,,,812
23492,UNIQUE NAILS,M4G 2L1,,,812
23493,ZEES HAIR STYLIST & FASHION,M5T 3A5,,,812
23494,RAINBOW NAILS,M4L 1H3,,,812
23495,PRO-NAILS & SPA,M8W 1N1,,,812
23496,CARMINE HAIRSTYLIST,M9B 1L1,,,812
23497,HAIR FADZ BEAUTY MAKEOVER STUDIO,M3M 1G7,,,812
23498,THE WHITE HOUSE,M5V 1Y9,,,812
23499,ELEGANCE NAILS & SPA,M6S 2S1,,,812
23500,BARBERS WORLD,M6E 2G7,,,812
23501,THE MAURICE FIORIO BEAUTY ACADEMY,M4S 3B2,,,812
23502,ENVY BEAUTY SALON & SPA,M9M 2X1,,,812
23503,SOREN HAIR DESIGN,M4T 2S9,,,812
23504,UPSCALE BARBERING & BEAUTY SALOON,M6N 1J3,,,812
23505,LABOUTIQUE SKIN & BODY LOUNGE,M6E 1C2,,,812
23506,BARBERS CHOICE UNISEX HAIR CLUB,M1T 1H6,,,812
23507,ROSEPETAL SPA,M6A 2T4,,,812
23508,MENORAH HAIR STUDIO & SPA,M3H 6C1,,,812
23509,UNICARE HAIR CUT CENTRE,M3J 3K5,,,812
23510,BRENNEN DEMELO STUDIO AVENUE,M5R 2J1,,,812
23511,CARYL BAKER VISAGE,M2J 5A7,,,812
23512,NAILS VU EXPRESS,M1K 2B8,,,812
23513,SHAKILA'S HAIR STYLING AND AESTHATICS,M4B 2V7,,,812
23514,JO'S MOON TATTOO AND JEWELRY,M3H 2T5,,,812
23515,NAILS SALON,M1T 3J4,,,812
23516,MAPLE RED NAILS & SPA,M6G 1B8,,,812
23517,FOREST HILL HAIR SALON,M5P 3M2,,,812
23518,CA WELLNESS CLINIC,M1P 2X8,,,812
23519,ADVANCED BEAUTY CLINIC LTD,M4P 2E6,,,812
23520,HAIRADDICTZ STUDIO,M9C 1A8,,,812
23521,THE QUEENSWAY NAILS,M8Y 1K9,,,812
23522,DOMENIC'S MEN'S HAIRSTYLING AND BARBER SHOP,M9V 1A7,,,812
23523,TRADE SECRETS EATON CENTER,M5B 2H1,,,812
23524,KIM NAILS & SPA,M6K 1L2,,,812
23525,HF/HAIR WITH FLAIR,M1J 2E1,,,812
23526,ED'S BARBER SHOP,M9B 1L1,,,812
23527,THE EYEBROW CLINIC,M6C 2K7,,,812
23528,LITTLE LONDON BARBERSHOP,M4J 3S2,,,812
23529,CANADIAN BEAUTY SPA,M4S 1Z8,,,812
23530,BIA'S AESTHETICS,M6J 1X5,,,812
23531,REGAL NAILS SALON & SPA,M1L 2L9,,,812
23532,ELEGANT BEAUTY SKIN CARE,M5T 3B3,,,812
23533,SHELLY'S BEAUTY STUDIO,M2N 6R6,,,812
23534,D&P HAIR EXPERT SALON & BARBER,M6E 2G8,,,812
23535,EN VOGUE SALON & SPA,M1P 4P5,,,812
23536,SALON ELLE,M3C 3N7,,,812
23537,LA MODE,M6A 2Y7,,,812
23538,X-CHANGE SALON,M1V 0B7,,,812
23539,NATURAL BEAUTY BY NINA OGANESIANZ,M6S 1N2,,,812
23540,E'S BEAUTY STUDIO,M2N 5R3,,,812
23541,THE WILKINSON BARBER SHOP,M4E 1T4,,,812
23542,CAESAR SPA,M5B 2E9,,,812
23543,STUDIO NAILS,M4J 1L5,,,812
23544,PRESTIGE SALON & SPA,M6E 1C9,,,812
23545,LOVER'S CARE NAILS & SPA,M4C 1H8,,,812
23546,CICI HAIR EXTENTIONS,M8W 1R1,,,812
23547,KIMMY NAILS & SPA,M1R 1P7,,,812
23548,NAPPYS MARKHAM,M1P 3E7,,,812
23549,STILL WATER TATTOO,M4B 2S7,,,812
23550,SENSATIONAL BEAUTY SUPPLY & HAIR STUDIO,M6E 2J6,,,812
23551,TWINKLE NAILS & SPA,M4N 2L1,,,812
23552,ESSENTIAL NAILS,M2K 1E6,,,812
23553,BE TREATED THOROUGHLY,M5P 1H1,,,812
23554,ARSHAD BARBAR SHOP,M4J 1M2,,,812
23555,STUDIO 180 HAIR DESIGN,M5V 3N5,,,812
23556,NICE NAIL FOR YOU PLUS HAIR,M1M 1T1,,,812
23557,THE TEN SPOT LESLIEVILLE,M4M 1J5,,,812
23558,STUDIO 86,M5R 1J3,,,812
23559,Q HAIR & NAIL,M5V 1K1,,,812
23560,JESUS IS THE ANSWER HAIR SALON AND HAIR PRODUCT,M9N 2S3,,,812
23561,YVES ROCHER,M5B 2H1,,,812
23562,NU SKIN+ ESTETIKA,M8X 1X2,,,812
23563,PARKWOODS MEN'S HAIRSTYLING,M3A 1Z5,,,812
23564,4U NAILS & SPA,M6G 1K5,,,812
23565,NAIL PRINCESS,M3A 2J8,,,812
23566,TEN CRYSTAL NAIL,M1M 1R5,,,812
23567,SKINART TATTOO,M6H 1A4,,,812
23568,ADORN STUDIO,M4J 5C3,,,812
23569,VPERFECT BEAUTY,M1V 3S8,,,812
23570,YOUNG SENSATION WELLNESS SPA,M2J 4A8,,,812
23571,ORO BEAUTY BAR & ACCESSORIES,M6N 3B1,,,812
23572,THE TEN SPOT INC,M6S 1P3,,,812
23573,STUDIO SPARKLE,M4E 1G2,,,812
23574,SPA SAMIRA LASER CLINIC,M1T 1V6,,,812
23575,TANNING WORLD 11,M1J 1K2,,,812
23576,JORDANE'S NAIL BOUTIQUE,M6B 3J3,,,812
23577,"ESTHETIQUE STUDIO ""2011""",M6P 1A4,,,812
23578,ARPEGE AESTHETICS,M5P 1R2,,,812
23579,SKIN REJUVENATION CLINIC,M4N 2L4,,,812
23580,SHEARINGS HAIRSTYLIST,M6B 3B3,,,812
23581,SAIGON NAIL & SPA,M1M 1P1,,,812
23582,PUREGRESS MED SPA,M4G 3C1,,,812
23583,YORKMILLS WELLNESS & SPA,M3B 2T3,,,812
23584,GLOW BEAUTY NAIL & SPA,M3B 3N1,,,812
23585,RAINBOW NAIL & SPA,M5V 2L6,,,812
23586,C SHARI BEAUTY BAR,M9C 1A8,,,812
23587,THERESA'S PLACE,M5A 1Z9,,,812
23588,SC QUEENSWAY,M8Z 1V1,,,812
23589,FRESH FADES,M1P 2L1,,,812
23590,ELECTROLYSIS DERMA CARE CLINIC AND SPA,M4K 3S7,,,812
23591,DEFINITIVE STUDIOS,M4K 1R1,,,812
23592,LOOK HAIR STUDIO,M4G 4G7,,,812
23593,CHARM NAIL SPA,M6S 3Z3,,,812
23594,CALIFORNIA HAIR STUDIO,M1N 1V3,,,812
23595,OCEAN NAILS,M9N 2S3,,,812
23596,THE BEACHES SALON +  SPA,M1M 1N2,,,812
23597,HERO HEROINE,M6J 2Z9,,,812
23598,MANILA HAIR SALON FOR MEN AND WOMEN,M3H 1S8,,,812
23599,KRAN-ZY NAILS,M3H 2T5,,,812
23600,GENTLEMEN'S HAIRSTYLING BY MARGO,M6C 3N4,,,812
23601,PRESSURE SALON AND SPA,M6H 3Y7,,,812
23602,GARY'S BARBER AND BEAUTY SALON,M6E 2W4,,,812
23603,HAIR STUDIO 91,M5R 1G4,,,812
23604,SUNSHINE SPA & NAILS,M2J 5A7,,,812
23605,FANNY'S HAIR SALON,M5T 1G8,,,812
23606,FOXY NAIL & SPA,M2N 5S1,,,812
23607,MAYA NAIL & SPA,M3H 5V1,,,812
23608,JOHN PAOLO'S HAIRSTYLISTS,M2R 2J7,,,812
23609,GLAMOUR HAIR DESIGN,M6E 2H4,,,812
23610,EJABO BOUTIQUE AND BEAUTY SUPPLY,M9N 1J1,,,812
23611,CENTRESTAGE HAIR DESIGN,M2N 6L8,,,812
23612,WAVELENGTH HAIR STUDIO,M4Y 1L1,,,812
23613,SUNSHINE HAIR SALON LTD,M4M 1Y3,,,812
23614,FLUID HAIR STUDIO & SPA,M5V 3R5,,,812
23615,JOE'S MENS HAIRSTYLIST,M5S 1B1,,,812
23616,ADIN'S HAIR DESIGN,M6R 1X6,,,812
23617,QUEEN'S NAIL,M2N 5R6,,,812
23618,UY VU NAILS & SPA,M8W 1N5,,,812
23619,VICTORIA NAIL SPA,M1N 4C3,,,812
23620,YOUR UNWIND SPA,M3H 1S9,,,812
23621,SALON 'O,M1N 1S5,,,812
23622,KING OF FADES,M6N 1K9,,,812
23623,SALON ONE,M4Y 2C5,,,812
23624,ANMOL HAIR SALON,M4C 1L7,,,812
23625,NOBLE MADAM NAIL SALON,M5R 1A6,,,812
23626,SANDRO'S BARBER SHOP,M6N 1G8,,,812
23627,BALANCE,M2N 5S1,,,812
23628,KIMBERLY GEORGIADIS,M6R 1B3,,,812
23629,HEADS U WIN,M1G 1P7,,,812
23630,DIVA NAIL SPA,M1K 2S2,,,812
23631,JULIAN ANTHONY'S LTD,M6N 1C4,,,812
23632,ARTISTIC NAILS,M1R 1R4,,,812
23633,VISION HAIR LOUNGE,M1R 2Z4,,,812
23634,INNER BEAUTY SALON/SPA AND BEAUTY SUPPLIES,M9N 1T8,,,812
23635,MERVEILLE HEALTH & BEAUTY SPA,M3C 3R6,,,812
23636,TESTAROSSA HAIR DESIGN,M6A 2T2,,,812
23637,V'S AESTHETICS BEAUTY SPA,M9V 4P2,,,812
23638,ANGKOR NAILS SALON & SPA,M3N 1V7,,,812
23639,SALON LEAL,M6K 1V2,,,812
23640,SMART STYLE (5162),M1P 4P5,,,812
23641,LASER & HAIR SOLUTIONS,M2M 3W2,,,812
23642,LAURIEL'S HAIR AND BEAUTY SALON,M9N 2S2,,,812
23643,MARKHAM PREMIUM COSMETIC CENTRE (MPCC),M1V 4S5,,,812
23644,VIP 1 HAIR SALON,M4W 3J6,,,812
23645,NAIL ART SPA,M5A 2P8,,,812
23646,SUPER ONE HAIR SALON,M1H 1B3,,,812
23647,LIZBLIZ SPA,M3H 2T4,,,812
23648,HAIR BY KRIS,M1N 1V3,,,812
23649,WOO YOUNGSUN HAIR ART,M2M 3W6,,,812
23650,TARA'S HAIR FASHION,M1S 1S6,,,812
23651,ZEN'S BEST CHOICE SALON,M9A 1B5,,,812
23652,HAIR LAN,M1G 1R1,,,812
23653,SMARTSTYLE 35142,M1V 5P6,,,812
23654,RALPH'S MEN HAIRSTYLING,M5S 2S3,,,812
23655,BARBERS 9INE FADE TECHNOLOGY,M6E 2G9,,,812
23656,BLINK SPA,M5M 3Y8,,,812
23657,CRAZY NAILS,M9L 2K8,,,812
23658,ARCANA SALON,M6P 2K8,,,812
